,0
3257,7717.3832
3258,8184.931
3259,9091.4579
3260,9215.1235
3261,9503.9788
3262,9671.0375
3263,9876.4352
3264,10109.1396
3265,10078.3309
3266,9628.0785
3267,9485.4436
3268,9575.6064
3269,9071.0834
3270,8286.2821
3271,9053.8517
3272,8994.2894
3273,9571.2222
3274,9317.5767
3275,9704.6954
3276,9834.4896
3277,10045.548
3278,9487.3259
3279,9788.2631
3280,10044.9736
3281,10205.9909
3282,9573.8979
3283,9904.7714
3284,10079.1621
3285,5570.2215
3286,3418.1724
3287,3915.0357
3288,4067.4373
3289,3985.2644
3290,3495.8649
3291,3968.2474
3292,4176.4075
3293,3279.7877
3294,3885.1748
3295,3172.6254
3296,4015.3191
3297,4062.2618
3298,3289.0438
3299,3011.2764
3300,3478.8029
3301,3605.9621
3302,3286.0793
3303,3542.3785
3304,4462.1454
3305,4461.8444
3306,3800.7112
3307,3308.2797
3308,3330.3253
3309,3676.4056
3310,3365.5746
3311,2807.081
3312,3342.8742
3313,3647.891
3314,3005.2753
3315,3679.6235
3316,3863.3484
3317,3791.1001
3318,3211.3705
3319,3634.6866
3320,3838.6348
3321,3364.9745
3322,3598.4438
3323,3955.701
3324,5389.3575
3325,3741.2282
3326,6284.5239
3327,5316.0634
3328,4246.0161
3329,3765.9248
3330,4393.1288
3331,3546.675
3332,3527.4518
3333,3488.8617
3334,3930.168
3335,3744.6062
3336,3536.8295
3337,4077.1357
3338,4098.4707
3339,3645.5825
3340,3616.6181
3341,3939.2931
3342,3428.9804
3343,3309.5759
3344,3938.3699
3345,3914.0287
3346,3703.9518
3347,3925.1813
3348,3651.0445
3349,3568.7313
3350,3832.7365
3351,3604.3694
3352,3783.3959
3353,3211.9346
3354,3567.8275
3355,3500.6269
3356,3662.7047
3357,2921.035
3358,2938.3047
3359,3433.9765
3360,3207.6769
3361,3229.1415
3362,3109.2205
3363,3449.5936
3364,3435.9239
3365,3246.1624
3366,3522.9529
3367,3455.8555
3368,3145.2754
3369,3348.4687
3370,3328.719
3371,2698.8917
3372,3074.2055
3373,3503.1939
3374,2912.2018
3375,3847.7557
3376,3054.7997
3377,2953.8949
3378,2997.2411
3379,3035.4001
3380,3231.335
3381,2785.2519
3382,3121.7296
3383,2978.1536
3384,2937.6315
3385,3257.0157
3386,3270.1029
3387,3525.2519
3388,3675.9661
3389,3147.433
3390,3087.9894
3391,2841.7336
3392,2619.3186
3393,3133.5446
3394,3053.7712
3395,3039.2576
3396,2637.4823
3397,2687.5519
3398,3068.6442
3399,3453.089
3400,2965.7391
3401,2922.216
3402,3200.9844
3403,3029.9087
3404,2714.7208
3405,2866.3331
3406,3700.5351
3407,3093.4177
3408,3205.3004
3409,2655.7548
3410,2954.2262
3411,3206.3474
3412,2977.5394
3413,3575.5257
3414,5019.1498
3415,5678.4099
3416,5691.3719
3417,5666.0277
3418,4880.1631
3419,5327.4333
3420,3581.4758
3421,3002.8092
3422,2309.1236
3423,2913.6301
3424,3143.0503
3425,3313.8093
3426,2725.7826
3427,2657.7762
3428,2987.5764
3429,3246.3171
3430,2808.2821
3431,2504.6307
3432,4015.3745
3433,3175.0266
3434,3070.8851
3435,3603.9198
3436,3305.4377
3437,3115.6445
3438,3032.466
3439,3115.2544
3440,3656.7899
3441,3981.0359
3442,3447.5983
3443,3179.5732
3444,3211.5556
3445,2863.1371
3446,2899.3832
3447,3000.7104
3448,3027.2798
3449,2561.6898
3450,2856.3215
3451,2840.1548
3452,2904.9536
3453,2507.369
3454,2576.9737
3455,3071.6563
3456,3041.2313
3457,2814.5842
3458,2816.2882
3459,3099.5409
3460,3580.2735
3461,3353.6946
3462,2453.3417
3463,2966.8302
3464,3022.9297
3465,3097.4498
3466,2961.6926
3467,2708.1307
3468,3198.6232
3469,3703.6869
3470,3466.9493
3471,3328.9213
3472,3514.1366
3473,2958.2314
3474,2697.2224
3475,2580.5979
3476,3246.8419
3477,3360.9351
3478,3093.9828
3479,2831.6605
3480,2804.4198
3481,3196.7708
3482,2766.7504
3483,3141.7127
3484,3148.3648
3485,4230.782
3486,3993.8632
3487,3174.6819
3488,3019.7994
3489,3329.0654
3490,3473.4971
3491,3200.8956
3492,2835.7231
3493,2839.4657
3494,3142.9161
3495,3031.1447
3496,2860.0956
3497,2677.0855
3498,3534.3056
3499,3467.4857
3500,2578.8815
3501,2463.5299
3502,2848.3504
3503,2897.9137
3504,2569.5851
3505,2669.8977
3506,2861.0084
3507,2843.6989
3508,3160.9735
3509,3268.271
3510,2636.3065
3511,3276.3692
3512,2864.8365
3513,2933.0699
3514,2885.7468
3515,5822.3895
3516,3914.1762
3517,4330.1298
3518,3021.7774
3519,3147.5087
3520,3154.1666
3521,3296.3159
3522,2967.5249
3523,2909.9691
3524,3405.0076
3525,2876.3773
3526,3528.2274
3527,3709.5539
3528,2598.2351
3529,3487.7153
3530,3175.5449
3531,2834.7818
3532,2685.2017
3533,2870.3098
3534,3040.2483
3535,2978.0469
3536,2503.6633
3537,2889.2098
3538,3037.7298
3539,2786.6409
3540,2444.8229
3541,2817.7496
3542,3017.8621
3543,2888.4261
3544,2592.4199
3545,6184.6628
3546,6721.2099
3547,8808.0401
3548,6644.6207
3549,6283.7416
3550,6057.113
3551,6565.2212
3552,6033.1891
3553,6090.8649
3554,6379.7519
3555,7092.5327
3556,6457.9305
3557,5938.4214
3558,6301.4269
3559,6310.8345
3560,6031.5195
3561,6769.5701
3562,6902.8194
3563,7248.6399
3564,6839.4416
3565,7138.0983
3566,7063.353
3567,5979.1227
3568,6007.657
3569,5501.5947
3570,6016.3897
3571,6664.1221
3572,5669.1324
3573,6043.2755
3574,6511.8373
3575,6481.8216
3576,7288.1545
3577,7321.5438
3578,6456.1636
3579,6437.8848
3580,6389.1424
3581,6165.7917
3582,6934.1332
3583,7029.6386
3584,6794.3139
3585,7436.3839
3586,6211.467
3587,6577.9736
3588,6878.4629
3589,5682.8237
3590,6988.3806
3591,7286.7691
3592,6575.9983
3593,7500.0708
3594,7514.3508
3595,6919.4253
3596,7321.0789
3597,7431.4869
3598,7368.062
3599,8393.8737
3600,7745.8419
3601,7693.3645
3602,7999.7331
3603,6802.7866
3604,7780.6773
3605,8506.1863
3606,7919.2484
3607,9107.1581
3608,10073.5398
3609,8973.3169
3610,9779.5824
3611,8837.895
3612,8386.5621
3613,6985.7045
3614,5083.2089
3615,5128.8413
3616,5551.7952
3617,4434.9798
3618,5562.1528
3619,5934.3569
3620,5497.3996
3621,5955.3569
3622,4317.2689
3623,4405.3278
3624,5106.8877
3625,5288.3407
3626,4792.9225
3627,4853.7421
3628,5050.1303
3629,4737.7411
3630,4060.564
3631,4925.2116
3632,4485.7685
3633,4436.0976
3634,3970.6483
3635,4190.4877
3636,3776.1657
3637,3660.1038
3638,3555.3023
3639,4568.776
3640,4930.5856
3641,5509.4259
3642,5667.7072
3643,5574.8905
3644,4559.2765
3645,4644.9657
3646,4860.088
3647,4465.2559
3648,4406.0833
3649,5004.5373
3650,4893.863
3651,4928.1841
3652,5181.1496
3653,4745.794
3654,7160.4362
3655,8522.931
3656,7283.8724
3657,7283.9314
3658,7460.6042
3659,6642.8443
3660,7429.3263
3661,7237.8246
3662,4316.7116
3663,4134.1234
3664,3860.879
3665,3646.2291
3666,3757.6735
3667,2844.8038
3668,4337.6466
3669,4590.9927
3670,4173.2984
3671,5158.0984
3672,5293.0701
3673,4257.7412
3674,4963.1523
3675,5658.3819
3676,4731.1506
3677,5372.685
3678,5013.2621
3679,4821.9052
3680,6024.2468
3681,6031.2819
3682,5595.826
3683,5194.1438
3684,5012.129
3685,5076.5877
3686,4814.2093
3687,4811.4321
3688,5015.7045
3689,4091.0707
3690,3850.5103
3691,4470.9803
3692,4325.0403
3693,4591.9781
3694,6490.5402
3695,8907.0841
3696,6509.2839
3697,5030.7773
3698,4514.5196
3699,5088.8122
3700,4440.1371
3701,4597.8296
3702,4997.7886
3703,4548.4473
3704,4481.019
3705,4767.6224
3706,4668.5018
3707,3909.1608
3708,4459.9427
3709,4488.1483
3710,4259.141
3711,4325.8825
3712,4822.1707
3713,4560.9569
3714,4409.5441
3715,4693.4028
3716,4828.5684
3717,4649.3812
3718,4237.8872
3719,4573.4237
3720,4778.5644
3721,4493.0059
3722,4312.8652
3723,4295.8903
3724,4003.6425
3725,4262.7677
3726,4157.0099
3727,4419.4809
3728,3971.0204
3729,4101.4014
3730,4282.6838
3731,3606.141
3732,3465.1465
3733,4022.1439
3734,3795.822
3735,3676.0587
3736,3844.4785
3737,4017.8575
3738,3412.8273
3739,3631.0059
3740,4808.0942
3741,3950.2853
3742,4005.4212
3743,4585.5923
3744,4090.8788
3745,4033.501
3746,4424.2154
3747,4484.7541
3748,3786.5242
3749,4564.7329
3750,4111.7539
3751,3906.1938
3752,4381.0742
3753,3750.8601
3754,4187.5716
3755,6422.0246
3756,6357.9109
3757,7349.9068
3758,6885.7792
3759,5653.039
3760,5921.8686
3761,5743.0204
3762,5475.8551
3763,6562.3133
3764,7146.8602
3765,7213.8986
3766,6789.2691
3767,6378.2497
3768,6829.5099
3769,7684.3252
3770,7838.8918
3771,6727.7808
3772,7222.8701
3773,7005.4116
3774,7348.6364
3775,7866.8977
3776,6049.9821
3777,5791.4983
3778,5067.3473
3779,3848.1317
3780,3780.1979
3781,4280.8401
3782,3719.2737
3783,4070.3368
3784,4489.9019
3785,6252.2601
3786,6769.9348
3787,6396.5602
3788,5772.6786
3789,5999.0204
3790,6597.3658
3791,6382.9302
3792,6445.3763
3793,7108.41
3794,7335.4313
3795,6678.5819
3796,6460.0818
3797,6734.1252
3798,5720.9718
3799,6306.0205
3800,5896.7356
3801,5693.984
3802,5542.9362
3803,5776.7307
3804,4918.5138
3805,6033.8667
3806,5710.5102
3807,5385.0334
3808,6629.3709
3809,6374.3666
3810,7855.9039
3811,6003.1117
3812,3754.7105
3813,3384.4352
3814,3830.196
3815,4525.6863
3816,3765.8635
3817,3427.9062
3818,3932.8741
3819,3486.0584
3820,3704.4344
3821,3967.6819
3822,3880.692
3823,4103.7235
3824,4547.8751
3825,5648.5475
3826,4568.8094
3827,4585.1981
3828,3863.1982
3829,3716.9572
3830,3951.4162
3831,3500.98
3832,3134.0419
3833,4150.8785
3834,4387.8934
3835,4377.7667
3836,4864.9306
3837,4949.7826
3838,5485.8368
3839,4825.4098
3840,4757.241
3841,4932.2266
3842,4767.1397
3843,4509.5217
3844,4538.1047
3845,4806.4581
3846,4549.2447
3847,5207.0958
3848,4403.1393
3849,5337.553
3850,5865.085
3851,4741.3695
3852,4968.3764
3853,5254.5429
3854,4604.2839
3855,4162.1298
3856,4020.9178
3857,3567.2076
3858,3566.9663
3859,4785.1972
3860,4480.5143
3861,5156.2208
3862,6395.9357
3863,5041.4566
3864,3904.3105
3865,4682.3447
3866,4150.73
3867,4508.9924
3868,5352.9033
3869,4432.7474
3870,4299.5711
3871,5210.7392
3872,4859.6068
3873,5969.109
3874,5991.8761
3875,4456.6509
3876,4555.9824
3877,4960.4195
3878,4931.0645
3879,4918.5436
3880,4960.6203
3881,5053.6318
3882,5061.5134
3883,4934.7283
3884,4196.9873
3885,6081.1031
3886,6511.3427
3887,5617.6281
3888,6102.6431
3889,6009.4012
3890,7079.9911
3891,6044.9973
3892,5780.2089
3893,5679.8534
3894,5603.1338
3895,5363.75
3896,6067.9446
3897,5579.6838
3898,5002.6127
3899,5201.0459
3900,5264.1559
3901,5210.9561
3902,5671.6755
3903,5814.1783
3904,4943.9801
3905,6574.0031
3906,6636.8843
3907,5278.3666
3908,5946.836
3909,8287.8248
3910,5834.0895
3911,6821.5597
3912,7352.8999
3913,8009.8253
3914,10032.2313
3915,10756.0858
3916,9330.2421
3917,9218.4956
3918,8338.5361
3919,6655.3253
3920,9685.8262
3921,7600.5914
3922,7753.2342
3923,9184.2868
3924,8863.0877
3925,6806.5012
3926,7314.6324
3927,8600.7563
3928,10547.8515
3929,8862.2723
3930,5889.1288
3931,7002.9245
3932,7660.6451
3933,8441.0087
3934,10584.9271
3935,12415.5095
3936,11824.3108
3937,11649.4074
3938,11444.5561
3939,10208.7971
3940,9176.7034
3941,9216.6309
3942,9674.1097
3943,10618.1119
3944,9553.5153
3945,10485.3704
3946,8989.5467
3947,8109.0946
3948,9210.8621
3949,8558.9848
3950,11006.1851
3951,9741.0629
3952,9524.2144
3953,11544.5945
3954,14088.2211
3955,13674.3307
3956,10650.9032
3957,10861.0288
3958,11615.9771
3959,10835.5278
3960,13659.5214
3961,12189.1343
3962,12298.5649
3963,13423.1442
3964,13472.3725
3965,13857.7618
3966,13106.4688
3967,13891.4353
3968,15840.1807
3969,15205.1786
3970,14751.8957
3971,14133.3566
3972,14347.9152
3973,14551.9276
3974,13093.5909
3975,12820.7255
3976,12710.6806
3977,11530.3703
3978,12792.7698
3979,13213.4356
3980,14582.8788
3981,15104.5665
3982,13897.9636
3983,13816.2373
3984,13335.298
3985,14115.0598
3986,12734.8926
3987,12013.2229
3988,14231.4288
3989,14296.1779
3990,13918.4175
3991,16710.3786
3992,16506.4191
3993,16223.0927
3994,14398.775
3995,14036.288
3996,15091.3806
3997,15005.8368
3998,15063.1939
3999,12918.6266
4000,14780.27
4001,23697.5181
4002,17892.6036
4003,24183.2072
4004,21977.9693
4005,23289.6347
4006,24162.7482
4007,22024.279
4008,20147.9647
4009,22132.8207
4010,17885.6457
4011,17884.776
4012,24966.1162
4013,17883.0365
4014,24539.7316
4015,24115.9681
4016,23350.7836
4017,21644.9413
4018,17642.4758
4019,13999.7747
4020,13988.1117
4021,13830.5365
4022,13870.7611
4023,14734.338
4024,14029.6207
4025,13871.6155
4026,13265.3887
4027,13091.7035
4028,16557.7739
4029,18322.1682
4030,22183.0016
4031,22332.5936
4032,20505.167
4033,21372.6771
4034,20126.7747
4035,21510.8558
4036,21528.3928
4037,21098.4502
4038,21020.9764
4039,20710.2639
4040,19776.1586
4041,19776.9874
4042,20395.8933
4043,19660.9831
4044,19187.5445
4045,18977.7003
4046,17957.5215
4047,19546.418
4048,17875.3053
4049,19677.3324
4050,19696.2503
4051,18138.9587
4052,20060.6899
4053,20942.92
4054,20170.5806
4055,19888.4758
4056,21158.027
4057,22227.8222
4058,19351.3961
4059,20287.9942
4060,19384.0263
4061,17929.9511
4062,19535.3818
4063,21237.9241
4064,20426.7834
4065,22165.6877
4066,24096.2206
4067,17836.0712
4068,17835.2015
4069,17834.3318
4070,17833.462
4071,17832.5923
4072,17831.7226
4073,17830.8528
4074,17829.9831
4075,17829.1134
4076,17828.2437
4077,17827.3739
4078,17826.5042
4079,17825.6345
4080,17824.7647
4081,17823.895
4082,17823.0253
4083,17822.1556
4084,17821.2858
4085,17820.4161
4086,17819.5464
4087,17818.6766
4088,17817.8069
4089,17816.9372
4090,17816.0675
4091,17815.1977
4092,17814.328
4093,17813.4583
4094,17812.5885
4095,17811.7188
4096,17810.8491
4097,17809.9794
4098,17809.1096
4099,17808.2399
4100,17807.3702
4101,17806.5004
4102,17805.6307
4103,17804.761
4104,17803.8913
4105,17803.0215
4106,17802.1518
4107,17801.2821
4108,17800.4123
4109,17799.5426
4110,17798.6729
4111,17797.8032
4112,17796.9334
4113,17796.0637
4114,17795.194
4115,17794.3242
4116,17793.4545
4117,17792.5848
4118,17791.7151
4119,17790.8453
4120,17789.9756
4121,17789.1059
4122,17788.2361
4123,17787.3664
4124,17786.4967
4125,17785.627
4126,17784.7572
4127,17783.8875
4128,17783.0178
4129,17782.148
4130,17781.2783
4131,17780.4086
4132,17779.5389
4133,17778.6691
4134,17777.7994
4135,17776.9297
4136,17776.0599
4137,17775.1902
4138,17774.3205
4139,17773.4508
4140,17772.581
4141,17771.7113
4142,17770.8416
4143,17769.9718
4144,17769.1021
4145,17768.2324
4146,17767.3627
4147,17766.4929
4148,17765.6232
4149,17764.7535
4150,17763.8838
4151,17763.014
4152,17762.1443
4153,17761.2746
4154,17760.4048
4155,17759.5351
4156,17758.6654
4157,17757.7957
4158,17756.9259
4159,17756.0562
4160,17755.1865
4161,17754.3167
4162,17753.447
4163,17752.5773
4164,17751.7076
4165,17750.8378
4166,17749.9681
4167,21786.5465
4168,19969.4181
4169,19837.9686
4170,19858.0293
4171,18965.1879
4172,20250.5514
4173,18430.9769
4174,20735.1456
4175,20952.6023
4176,14123.4447
4177,18639.3978
4178,17706.8349
4179,18642.8626
4180,15936.6085
4181,17306.6366
4182,13206.7374
4183,18238.0008
4184,14864.1983
4185,22008.8715
4186,14868.3026
4187,15329.4895
4188,13885.0498
4189,14703.5901
4190,15538.4877
4191,17728.2249
4192,23301.2455
4193,22278.3178
4194,17725.6157
4195,17724.746
4196,17723.8762
4197,17723.0065
4198,17722.1368
4199,17721.2671
4200,17720.3973
4201,23694.4016
4202,23398.1741
4203,17717.7881
4204,17716.9184
4205,17716.0487
4206,17715.179
4207,17714.3092
4208,19935.4987
4209,20463.2235
4210,18920.8246
4211,18079.8749
4212,18478.1952
4213,17170.243
4214,18819.2979
4215,23569.6244
4216,19484.2774
4217,16052.1875
4218,16634.9853
4219,15681.2613
4220,15393.5534
4221,16344.8467
4222,16265.5519
4223,16636.374
4224,16474.4564
4225,14907.3186
4226,17143.988
4227,18558.5509
4228,13474.6669
4229,15122.4459
4230,14610.7001
4231,13456.6874
4232,15081.4074
4233,14583.4691
4234,13386.2746
4235,18095.6669
4236,14448.6597
4237,15386.4774
4238,18880.3879
4239,14643.7773
4240,13262.5623
4241,15751.4267
4242,14452.324
4243,14940.3257
4244,19749.2332
4245,17681.2595
4246,22734.3272
4247,17236.7622
4248,19684.4968
4249,19610.5206
4250,16633.2186
4251,18687.1044
4252,15448.8217
4253,14761.8594
4254,15169.945
4255,15912.7081
4256,13981.3286
4257,14746.747
4258,15479.1979
4259,14029.6557
4260,16273.9474
4261,21646.7605
4262,14138.8738
4263,14486.2647
4264,15509.6952
4265,14271.141
4266,14818.9486
4267,15360.5572
4268,15259.7416
4269,14063.0287
4270,13963.968
4271,14199.1304
4272,16884.5518
4273,16563.5202
4274,14864.2039
4275,19011.4787
4276,19401.2913
4277,18643.0785
4278,18648.0617
4279,20284.5464
4280,20136.2305
4281,18551.5893
4282,19331.0476
4283,17481.6548
4284,21466.7313
4285,23427.7889
4286,20443.4903
4287,15952.4881
4288,16217.0875
4289,14693.5299
4290,15406.2795
4291,18448.3556
4292,19457.1642
4293,24456.4148
4294,21525.2928
4295,20012.3575
4296,16058.8265
4297,17125.0718
4298,15890.879
4299,15766.2131
4300,18142.3324
4301,19353.2569
4302,19796.2988
4303,17630.8153
4304,21811.7273
4305,21828.7581
4306,20992.9824
4307,21663.9007
4308,21838.8898
4309,22401.7962
4310,19505.8999
4311,22196.487
4312,22578.1222
4313,21592.8587
4314,23498.9912
4315,17620.3786
4316,20681.2536
4317,21573.0256
4318,24497.7347
4319,18471.6303
4320,17940.4674
4321,23800.6789
4322,21446.3069
4323,23151.7985
4324,24701.5887
4325,22940.8267
4326,17610.8115
4327,17609.9418
4328,17609.0721
4329,17608.2024
4330,17607.3326
4331,17606.4629
4332,23794.4566
4333,24566.82
4334,24418.8307
4335,24389.7767
4336,17602.1143
4337,17601.2445
4338,17600.3748
4339,17599.5051
4340,17598.6353
4341,17597.7656
4342,17596.8959
4343,17596.0262
4344,17595.1564
4345,17594.2867
4346,17593.417
4347,17592.5472
4348,17591.6775
4349,17590.8078
4350,17589.9381
4351,22830.1743
4352,22849.8734
4353,22840.8634
4354,21783.4664
4355,22014.4731
4356,23046.2169
4357,24061.8377
4358,24041.2186
4359,21671.1132
4360,17581.2408
4361,21673.387
4362,21538.5977
4363,20761.5825
4364,22383.8145
4365,17576.8921
4366,23464.3672
4367,20008.0906
4368,21217.0845
4369,22035.7903
4370,20290.969
4371,21885.5586
4372,21917.1838
4373,18794.6032
4374,18622.0452
4375,22640.9766
4376,18295.4531
4377,18955.3246
4378,23000.0361
4379,23421.0137
4380,20844.2577
4381,22529.9378
4382,22987.3365
4383,22382.1655
4384,21434.0375
4385,21025.0791
4386,20851.7167
4387,19446.5247
4388,19647.9577
4389,15628.6647
4390,13740.6225
4391,20050.3669
4392,21578.7096
4393,18439.7586
4394,18064.2146
4395,21074.4747
4396,17549.9306
4397,24034.6103
4398,20570.6057
4399,20959.2796
4400,17546.4516
4401,17545.5819
4402,17544.7122
4403,17543.8425
4404,22915.6471
4405,23670.2079
4406,21993.8267
4407,21099.5319
4408,17539.4938
4409,24533.9905
4410,17537.7544
4411,23051.2927
4412,23649.4384
4413,17535.1452
4414,23506.5584
4415,22997.1016
4416,24066.7361
4417,23221.4802
4418,21954.5976
4419,17529.9268
4420,22514.8528
4421,21731.4963
4422,17527.3176
4423,20993.7996
4424,20904.2835
4425,20753.002
4426,17523.8387
4427,24799.501
4428,22867.7602
4429,22852.968
4430,21903.9032
4431,22520.8237
4432,22698.8128
4433,17517.7506
4434,22406.9619
4435,24693.174
4436,23966.2681
4437,24428.8897
4438,24719.2502
4439,22517.0742
4440,19540.0626
4441,23092.0294
4442,22017.2839
4443,17509.0533
4444,17508.1836
4445,17507.3139
4446,23275.3767
4447,23022.6676
4448,22833.3359
4449,22564.1102
4450,22519.7944
4451,21661.6579
4452,21825.758
4453,19463.7486
4454,20996.8704
4455,17498.6166
4456,22408.5947
4457,17496.8771
4458,24884.9551
4459,22684.3228
4460,24562.5583
4461,22413.0575
4462,20547.9369
4463,19787.5268
4464,18865.4364
4465,19024.2889
4466,17508.204
4467,18874.6973
4468,20338.6946
4469,24016.1858
4470,22013.0563
4471,17980.7543
4472,22182.417
4473,23903.3114
4474,21907.3091
4475,20628.035
4476,13266.6472
4477,14940.3615
4478,16777.4481
4479,17789.4499
4480,19624.1805
4481,22680.9626
4482,18992.2239
4483,20101.8437
4484,19999.876
4485,19896.7542
4486,21601.7904
4487,19577.2427
4488,23803.2263
4489,22988.4621
4490,17468.1761
4491,17467.3063
4492,17466.4366
4493,21964.0964
4494,20792.0148
4495,19202.2738
4496,20365.5825
4497,23179.0679
4498,22247.9046
4499,21203.1533
4500,19400.0783
4501,20110.303
4502,20113.8695
4503,19899.7081
4504,19686.8885
4505,23725.3437
4506,24240.6252
4507,20826.4569
4508,19492.0922
4509,20771.805
4510,17205.8727
4511,20721.4713
4512,22105.4629
4513,21434.7575
4514,23230.9022
4515,22058.4982
4516,18253.6658
4517,20823.9293
4518,20468.2866
4519,15682.6454
4520,19968.093
4521,19181.1281
4522,23712.641
4523,17439.475
4524,17438.6053
4525,17437.7356
4526,24212.7521
4527,17435.9961
4528,17435.1264
4529,17434.2567
4530,17433.3869
4531,20671.6574
4532,17431.6475
4533,17430.7778
4534,22401.2837
4535,19916.6281
4536,20239.2061
4537,18634.6163
4538,24340.8401
4539,17425.5594
4540,22584.668
4541,20787.0179
4542,19771.8679
4543,17944.6178
4544,18743.3524
4545,19602.5232
4546,20642.287
4547,19785.3845
4548,20324.9955
4549,19840.3886
4550,20080.9218
4551,21055.6477
4552,20309.3154
4553,18143.7763
4554,19979.8138
4555,18845.2528
4556,18235.485
4557,17552.4174
4558,18614.7101
4559,17987.1881
4560,19173.3291
4561,19315.1345
4562,18450.4906
4563,18259.3927
4564,18879.0983
4565,21436.7793
4566,19585.911
4567,19824.0526
4568,16509.2559
4569,21499.1229
4570,18908.7943
4571,16711.1939
4572,19325.5564
4573,19047.8797
4574,18368.1811
4575,18490.2845
4576,20831.2394
4577,17110.6019
4578,20124.9024
4579,16320.738
4580,21584.1882
4581,21391.5275
4582,21599.9613
4583,22823.2412
4584,17386.4216
4585,21380.9758
4586,16370.4818
4587,17794.0014
4588,16550.4629
4589,17442.1555
4590,21738.1376
4591,20077.2589
4592,17021.6696
4593,18130.2535
4594,20618.3815
4595,15970.428
4596,17315.3148
4597,17492.4648
4598,17067.3191
4599,16511.1037
4600,21178.7788
4601,17285.5465
4602,17602.1898
4603,16670.4581
4604,15567.1723
4605,15873.9719
4606,17246.1381
4607,15838.2763
4608,16611.4777
4609,17281.8865
4610,16922.2856
4611,17103.1357
4612,23051.1949
4613,15212.3751
4614,16839.845
4615,16522.7612
4616,12662.448
4617,12741.5111
4618,16806.375
4619,14714.5519
4620,16728.065
4621,18502.0569
4622,16683.0783
4623,20884.4413
4624,15225.5777
4625,15968.5655
4626,16757.7478
4627,15596.1854
4628,15358.9124
4629,19013.8265
4630,15521.1054
4631,16078.4973
4632,17242.0101
4633,16633.0145
4634,23388.4676
4635,21857.3198
4636,21797.1584
4637,21762.1692
4638,17339.4563
4639,24918.3646
4640,20937.8013
4641,22819.005
4642,19183.0692
4643,19292.9003
4644,20882.1614
4645,18278.7876
4646,17873.9939
4647,20211.8598
4648,18787.4899
4649,20752.169
4650,20492.0413
4651,21136.2327
4652,24811.5637
4653,21598.1869
4654,23554.6811
4655,24392.9981
4656,20138.1293
4657,20916.2092
4658,23857.6573
4659,20936.863
4660,18589.5832
4661,19894.4046
4662,19757.9806
4663,15547.3436
4664,17198.5404
4665,20456.3231
4666,21600.0692
4667,16214.9315
4668,17745.2136
4669,16252.6352
4670,18784.0337
4671,20365.7993
4672,16058.6045
4673,12531.1018
4674,14374.2961
4675,20288.3535
4676,18081.7313
4677,15255.1863
4678,17451.6263
4679,16794.3804
4680,15974.2085
4681,14583.1719
4682,15212.7208
4683,16860.0798
4684,16917.4754
4685,17405.9685
4686,17800.5019
4687,16618.1162
4688,17449.0053
4689,17354.0395
4690,16289.4435
4691,16924.9386
4692,17967.3934
4693,21450.6105
4694,22325.383
4695,17289.8817
4696,17289.012
4697,17288.1423
4698,17287.2726
4699,22766.2369
4700,17285.5331
4701,17284.6634
4702,17283.7936
4703,17282.9239
4704,17282.0542
4705,17281.1845
4706,22891.2554
4707,24887.4449
4708,17278.5753
4709,24632.2724
4710,24889.7346
4711,17301.9376
4712,22224.381
4713,17274.2266
4714,17273.3569
4715,23518.7195
4716,17271.6174
4717,23333.059
4718,17269.878
4719,17269.0083
4720,17268.1385
4721,23087.312
4722,24945.8667
4723,17265.5293
4724,18425.993
4725,14712.2784
4726,14495.339
4727,16040.2053
4728,15606.9947
4729,17035.8492
4730,18684.5106
4731,18181.1748
4732,19208.3167
4733,19297.3939
4734,19711.2351
4735,23442.5075
4736,21938.02
4737,22252.9526
4738,19191.3857
4739,21281.079
4740,19065.2181
4741,21155.9061
4742,21475.7979
4743,16624.5908
4744,16741.9887
4745,19770.427
4746,19239.2339
4747,17079.5801
4748,19164.234
4749,21813.7367
4750,18539.9379
4751,19579.4082
4752,20679.6768
4753,17422.2207
4754,20479.9992
4755,22628.6555
4756,19597.916
4757,20658.3259
4758,19777.8338
4759,16803.333
4760,17879.8953
4761,21360.4419
4762,18551.9452
4763,15135.6504
4764,17192.6107
4765,17467.3173
4766,16815.8206
4767,16295.3822
4768,16164.9428
4769,18654.556
4770,17060.3104
4771,16263.4905
4772,14362.0688
4773,15443.393
4774,16127.6962
4775,16786.5694
4776,16708.0983
4777,16087.8516
4778,15953.5151
4779,16145.1029
4780,15695.6793
4781,16735.5007
4782,18909.744
4783,15473.545
4784,15404.0868
4785,18830.7126
4786,18228.8217
4787,14940.1842
4788,13264.0294
4789,13194.2831
4790,13920.4039
4791,15686.3593
4792,13991.5652
4793,14968.2941
4794,15502.8005
4795,16221.7216
4796,17352.6668
4797,18121.5844
4798,14421.6314
4799,15249.7973
4800,14951.0008
4801,12667.5392
4802,12894.2872
4803,10851.2868
4804,10235.1234
4805,12611.6884
4806,13445.0048
4807,8901.6388
4808,12442.6189
4809,10689.2871
4810,12194.121
4811,9366.794
4812,7854.0642
4813,12017.1172
4814,10739.0888
4815,11339.8822
4816,13588.641
4817,12562.0422
4818,17228.3869
4819,13172.3745
4820,10738.0929
4821,14723.565
4822,13785.8187
4823,13374.1101
4824,15764.1482
4825,13613.0654
4826,14585.3157
